26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
26	5120
4410	6001
4410	6001
4410	6001
4410	6001
4410	6001
4410	6001
4410	6001
4410	6001
4410	6001
